,lon,lat,name,number
551,116.309162,39.886483,丰台 - 六里桥北里3号院,5
552,116.319027,39.887955,丰台 - 六里桥小区,7
553,116.308503,39.877333,丰台 - 六里桥益丰苑,2
554,116.363457,39.844482,丰台 - 冬季星空,5
555,116.417625,39.860552,丰台 - 刘家窑南里,17
556,116.304034,39.857846,丰台 - 前泥洼,80
557,116.300405,39.813099,丰台 - 北京方向,14
558,116.282071,39.853327,丰台 - 北大地一里,10
559,116.281784,39.855298,丰台 - 北大地三里,1
560,116.284729,39.855454,丰台 - 北大地二里,12
561,116.284114,39.858563,丰台 - 北大地四里,2
562,116.284925,39.857599,丰台 - 北大地小区,3
563,116.287785,39.858185,丰台 - 北大街南里小区,9
564,116.251757,39.89053,丰台 - 华富丽苑,5
565,116.294442,39.841148,丰台 - 华林家园,15
566,116.316591,39.878902,丰台 - 华源一里,5
567,116.317055,39.881703,丰台 - 华源一里A区,8
568,116.316751,39.876172,丰台 - 华源二里,3
569,116.4346,39.851295,丰台 - 华芳嘉园,1
570,116.444523,39.848668,丰台 - 华芳园,2
571,116.439062,39.859019,丰台 - 南三环东路,4
572,116.415338,39.857504,丰台 - 南三环中路小区,1
573,116.377746,39.838949,丰台 - 南华小区,8
574,116.311285,39.84503,丰台 - 南大元300号院,1
575,116.156400,39.806520,丰台 - 南宫北里,2
576,116.163247,39.802701,丰台 - 南宫智苑,4
577,116.156103,39.803545,丰台 - 南宫雅苑,3
578,116.367429,39.803047,丰台 - 南庭新苑,35
579,116.280358,39.841007,丰台 - 南开西里,4
580,116.402964,39.856466,丰台 - 南曦大厦,3
581,116.403778,39.855384,丰台 - 南木樨园,11
582,116.360331,39.848992,丰台 - 南珠苑,3
583,116.401230,39.807354,丰台 - 南苑北里,4
584,116.408469,39.842533,丰台 - 南顶村,19
585,116.253777,39.893877,丰台 - 博龙家园,1
586,116.372014,39.867958,丰台 - 右安门外东滨河路2号,3
587,116.210408,39.828911,丰台 - 卢西嘉园,1
588,116.365553,39.863327,丰台 - 右安门外大街22号院,1
589,116.379591,39.844985,丰台 - 司达小区,17
590,116.373576,39.809402,丰台 - 合顺家园,4
591,116.419376,39.854215,丰台 - 同仁园,3
592,116.290726,39.85024,丰台 - 同盛里小区,9
593,116.249195,39.877955,丰台 - 同馨家园,3
594,116.372645,39.839845,丰台 - 名都家苑,4
595,116.288900,39.869298,丰台 - 周庄子二期,87
596,116.406039,39.814258,丰台 - 和义东里,13
597,116.404500,39.814697,丰台 - 和义东里五区,2
598,116.405258,39.813014,丰台 - 和义东里六区,3
599,116.397177,39.814763,丰台 - 和义西里,10
600,116.427786,39.856764,丰台 - 嘉业大厦,7
601,116.428015,39.85771,丰台 - 嘉业大厦一期,5
602,116.427642,39.856207,丰台 - 嘉业大厦二期,2
603,116.438133,39.847158,丰台 - 嘉和人家,25
604,116.368411,39.852913,丰台 - 嘉园一里,32
605,116.36607,39.842372,丰台 - 嘉园三里,33
606,116.367677,39.848633,丰台 - 嘉园二里,38
607,116.309702,39.824314,丰台 - 四合欣园,4
608,116.440218,39.856204,丰台 - 四方景园三区,17
609,116.440934,39.857928,丰台 - 四方景园二区,5
610,116.443115,39.857796,丰台 - 四方景园一区,2
611,116.442614,39.856191,丰台 - 四方景园五区,5
612,116.440268,39.854726,丰台 - 四方景园四区,3
613,116.38329,39.864798,丰台 - 四路通17号院,1
614,116.186511,39.860822,丰台 - 园博府,2
615,116.187542,39.860326,丰台 - 园博派,2
616,116.368212,39.834979,丰台 - 城南嘉园,33
617,116.415606,39.858152,丰台 - 城市印象,2
618,116.40983,39.842953,丰台 - 城市时尚家园,2
619,116.292869,39.833456,丰台 - 城市经典,7
620,116.436952,39.864927,丰台 - 城市芳庭,2
621,116.272079,39.888801,丰台 - 大成时代中心,25
622,116.255645,39.888848,丰台 - 大成路24号院,3
623,116.268131,39.887738,丰台 - 大成郡,25
624,116.288647,39.806220,丰台 - 大溪地二期,3
625,116.288836,39.805065,丰台 - 大溪地公寓,1
626,116.115193,39.853436,丰台 - 大灰厂小区,3
627,116.235177,39.864142,丰台 - 大瓦窑绿洲家园,6
628,116.407025,39.837215,丰台 - 大红门东后街,6
629,116.402612,39.834889,丰台 - 大红门南里,19
630,116.345976,39.871901,丰台 - 天伦北里,23
631,116.333884,39.816942,丰台 - 天伦锦城,2
632,116.310483,39.823749,丰台 - 天兴家园,4
633,116.42709,39.859575,丰台 - 天创公馆,3
634,116.427413,39.853461,丰台 - 天怡晴园,2
635,116.437486,39.85179,丰台 - 天怡福园,1
636,116.249456,39.873350,丰台 - 天鸿美域,3
637,116.324299,39.888010,丰台 - 太平桥东里,8
638,116.319027,39.887955,丰台 - 太平桥小区,13
639,116.314760,39.882446,丰台 - 太平桥西里,13
640,116.319182,39.881067,丰台 - 威尔夏大道,15
641,116.429051,39.853579,丰台 - 宋庄路12号院,2
642,116.414669,39.859317,丰台 - 定安东里,7
643,116.334920,39.826978,丰台 - 宜兰园,5
644,116.297417,39.842088,丰台 - 宝丰大厦,5
645,116.39075,39.858206,丰台 - 宝汇苑,18
646,116.294335,39.831891,丰台 - 宝隆公寓,38
647,116.406884,39.859091,丰台 - 宣祥家园,5
648,116.36067,39.860342,丰台 - 家和园,2
649,116.28277,39.837041,丰台 - 富丰园,7
650,116.279187,39.834948,丰台 - 富丰路8号院,4
651,116.375109,39.83738,丰台 - 富卓苑,11
652,116.286354,39.816631,丰台 - 富锦嘉园,62
653,116.287273,39.873190,丰台 - 小井润园,7
654,116.256731,39.892671,丰台 - 小屯路东里1号院,1
655,116.433151,39.849166,丰台 - 尚三环,2
656,116.317059,39.878068,丰台 - 尚西泊图屋,3
657,116.139534,39.810713,丰台 - 山语城,9
658,116.194742,39.831704,丰台 - 崔村一里,3
659,116.229968,39.875581,丰台 - 广安康馨家园,4
660,116.432834,39.850752,丰台 - 广顺园,1
661,116.289086,39.862460,丰台 - 庄维花园一期,5
662,116.309404,39.843301,丰台 - 康庄东路19号院,15
663,116.409812,39.841212,丰台 - 康泽园,28
664,116.292731,39.846537,丰台 - 建国街二里,1
665,116.398117,39.83995,丰台 - 建欣苑三里,4
666,116.395903,39.843236,丰台 - 建欣苑二里,11
667,116.393185,39.840987,丰台 - 建欣苑五里,2
668,116.396007,39.839408,丰台 - 建欣苑四里,13
669,116.254905,39.867599,丰台 - 建邦枫景,2
670,116.367455,39.865775,丰台 - 开阳里,8
671,116.367755,39.868252,丰台 - 开阳里一街,5
672,116.367455,39.865775,丰台 - 开阳里小区,21
673,116.19406,39.850717,丰台 - 张郭庄小区,2
674,116.416317,39.839461,丰台 - 彩虹城一区,18
675,116.419503,39.838325,丰台 - 彩虹城三区,1
676,116.417054,39.838155,丰台 - 彩虹城二区,4
677,116.41302,39.839105,丰台 - 彩虹城四区,3
678,116.302986,39.840783,丰台 - 彩虹街区,7
679,116.436262,39.852261,丰台 - 德福缘小区,5
680,116.291150,39.816282,丰台 - 御景春天,38
681,116.373297,39.81658,丰台 - 德鑫家园,6
682,116.424179,39.837577,丰台 - 怡和世家,26
683,116.304772,39.833181,丰台 - 怡海花园富泽园,88
684,116.301382,39.831687,丰台 - 怡海花园富润园,62
685,116.303205,39.835656,丰台 - 怡海花园恒丰园,10
686,116.299553,39.834567,丰台 - 怡海花园恒泰园,88
687,116.290305,39.833594,丰台 - 怡锦园,35
688,116.355775,39.844699,丰台 - 恋日嘉园,15
689,116.356680,39.844680,丰台 - 恋日嘉园一期,1
690,116.356771,39.846937,丰台 - 恋日嘉园二期,15
691,116.350792,39.842429,丰台 - 恋日花都,9
692,116.292780,39.835447,丰台 - 恒富中街,6
693,116.41905,39.857959,丰台 - 恒松园,21
694,116.412595,39.847002,丰台 - 慧时欣园,24
695,116.414438,39.848075,丰台 - 慧时欣园一期,10
696,116.412660,39.846985,丰台 - 慧时欣园二期,19
697,116.444368,39.852638,丰台 - 成寿寺路21号院,4
698,116.427057,39.845438,丰台 - 扑满山,1
699,116.431684,39.845338,丰台 - 政馨园,64
700,116.43155,39.852504,丰台 - 政怡家园,2
701,116.425449,39.851461,丰台 - 政馨家园,95
702,116.280158,39.868702,丰台 - 文体路3号院,2
703,116.442344,39.849504,丰台 - 文成建筑,3
704,116.294145,39.845265,丰台 - 新华街一里,14
705,116.286684,39.842678,丰台 - 新华街七里,7
706,116.291538,39.845154,丰台 - 新华街三里,49
707,116.289129,39.843477,丰台 - 新华街五里,55
708,116.289021,39.841998,丰台 - 新华街六里,2
709,116.290486,39.842355,丰台 - 新华街四里,2
710,116.292869,39.833456,丰台 - 新城市经典,8
711,116.363043,39.813902,丰台 - 新宫家园,23
712,116.281991,39.843816,丰台 - 新开路住宅小区,2
713,116.38156,39.835002,丰台 - 新新天第,3
714,116.301657,39.84119,丰台 - 新村一里,1
715,116.310093,39.842307,丰台 - 新村三里,13
716,116.3068,39.841722,丰台 - 新村二里,3
717,116.309385,39.839255,丰台 - 新村四里,2
718,116.424414,39.851974,丰台 - 方南家园,4
719,116.437763,39.858102,丰台 - 方嘉国际,11
720,116.437734,39.856984,丰台 - 方安苑,3
721,116.444816,39.859613,丰台 - 方庄6号,13
722,116.444079,39.860304,丰台 - 方庄六号,18
723,116.44103,39.851309,丰台 - 方庄南路18号院,12
724,116.438448,39.851082,丰台 - 方恒偶寓,4
725,116.425132,39.839589,丰台 - 日新家园,1
726,116.432298,39.870373,丰台 - 日月天地,5
727,116.440493,39.862104,丰台 - 早安方庄,2
728,116.369229,39.845281,丰台 - 旭日嘉园,28
729,116.442285,39.868694,丰台 - 时代绿荫,33
730,116.423347,39.865078,丰台 - 时代芳群,24
731,116.366519,39.844814,丰台 - 明日嘉园,28
732,116.365944,39.842275,丰台 - 明月嘉园,15
733,116.365369,39.838048,丰台 - 星河城三期,1
734,116.363457,39.844482,丰台 - 星河城冬季星空,8
735,116.361374,39.842407,丰台 - 星河城春季星空,2
736,116.370600,39.838747,丰台 - 星河苑,19
737,116.36672,39.838722,丰台 - 星河苑1号院,39
738,116.369437,39.83856,丰台 - 星河苑2号院,41
739,116.258643,39.869999,丰台 - 春风雅筑,10
740,116.241475,39.835785,丰台 - 晓月四里,1
741,116.373865,39.846638,丰台 - 晨新园,11
742,116.372110,39.847195,丰台 - 晨新园小区,1
743,116.373865,39.846638,丰台 - 晨欣园,18
744,116.440882,39.847123,丰台 - 晶城秀府,23
745,116.291424,39.867774,丰台 - 望园东里,74
746,116.292001,39.868004,丰台 - 望园小区,6
747,116.285559,39.867525,丰台 - 望园西里,8
809,116.275998,39.882627,丰台 - 中堂,3
826,116.270287,39.868046,丰台 - 丰体时代花园,35
1058,116.353867,39.841340,丰台 - 未来上层,1
1059,116.370708,39.852009,丰台 - 未来明珠家园,15
1060,116.187530,39.809511,丰台 - 朱家坟北小区,4
1061,116.188100,39.805470,丰台 - 朱家坟南小区,2
1062,116.202204,39.84031,丰台 - 杜家坎小区,5
1063,116.314992,39.849513,丰台 - 枫泽园,15
1064,116.371897,39.834368,丰台 - 枫竹苑二区,10
1065,116.272078,39.879206,丰台 - 梅市口路10号院,1
1066,116.169590,39.860640,丰台 - 槐树岭小区,2
1068,116.4353,39.851512,丰台 - 横一条甲18号院,10
1069,116.423406,39.853519,丰台 - 横七条11号院,2
1070,116.423406,39.853519,丰台 - 横七条小区,1
1071,116.331085,39.874082,丰台 - 欣园铁路小区,13
1072,116.272196,39.881563,丰台 - 梅市口11号院,1
1073,116.424202,39.854877,丰台 - 正邦嘉园一期,7
1075,116.424307,39.854791,丰台 - 正邦嘉园二期,9
1076,116.288104,39.84996,丰台 - 正阳北里,3
1077,116.286267,39.849941,丰台 - 正阳小区,25
1078,116.270166,39.879812,丰台 - 民岳家园,11
1079,116.285567,39.848943,丰台 - 永善里,5
1080,116.287512,39.803447,丰台 - 欣葆家园,1
1081,116.302105,39.886204,丰台 - 永翌公馆,9
1082,116.400681,39.848194,丰台 - 永外果园,5
1083,116.154615,39.788903,丰台 - 汤泉墅,4
1084,116.243410,39.833290,丰台 - 沸城,1
1085,116.300079,39.863861,丰台 - 泥洼路,2
1086,116.301384,39.863734,丰台 - 泥洼路6号院,7
1087,116.384247,39.858642,丰台 - 洋桥东里小区,1
1088,116.38071,39.858548,丰台 - 洋桥西里,12
1089,116.381072,39.862046,丰台 - 洋桥北里,15
1090,116.387638,39.836214,丰台 - 海上海花园,10
1091,116.371738,39.841546,丰台 - 流星苑,37
1092,116.402672,39.852974,丰台 - 海户屯,1
1093,116.388254,39.854965,丰台 - 海户西里,3
1094,116.291227,39.891511,丰台 - 海丰家园,4
1095,116.427063,39.857581,丰台 - 横五条2号院,1
1096,116.169129,39.802316,丰台 - 清水绿洲嘉园,1
1097,116.293922,39.855545,丰台 - 游泳场北路,3
1098,116.36995,39.855407,丰台 - 润景家园,39
1099,116.25147,39.836621,丰台 - 熙公馆公寓,8
1100,116.11192,39.797494,丰台 - 燕西华府住宅,4
1101,116.361553,39.848784,丰台 - 玉安园,6
1102,116.361360,39.867085,丰台 - 玉林东里,6
1103,116.362125,39.867423,丰台 - 玉林东里一区,2
1104,116.298547,39.864283,丰台 - 泥洼路5号院,13
1105,116.358347,39.866516,丰台 - 玉林小区,2
1106,116.36364,39.849799,丰台 - 玺萌丽苑,34
1107,116.360176,39.846474,丰台 - 玉芳园,3
1108,116.358347,39.866516,丰台 - 玉林里小区,2
1109,116.361585,39.846781,丰台 - 玺萌城市间,18
1110,116.363996,39.845387,丰台 - 玺萌苑,1
1111,116.177175,39.835276,丰台 - 珠光御景,5
1112,116.177663,39.819188,丰台 - 珠江御景,5
1113,116.39567,39.852495,丰台 - 珠江骏景中区,3
1114,116.362546,39.851619,丰台 - 玺萌鹏苑,29
1115,116.373384,39.842892,丰台 - 瑞丽江畔,11
1116,116.36159,39.865925,丰台 - 玉林东里二区,2
1117,116.363281,39.860936,丰台 - 百合园,1
1118,116.39578,39.85073,丰台 - 珠江骏景南区,1
1119,116.416296,39.809556,丰台 - 益丰园,2
1120,116.308503,39.877333,丰台 - 益丰苑,2
1121,116.315079,39.823772,丰台 - 益辰欣园,25
1122,116.300607,39.889069,丰台 - 盛今大厦,4
1123,116.303211,39.858837,丰台 - 盛鑫嘉园,14
1124,116.290372,39.840851,丰台 - 看丹苑,2
1125,116.418167,39.844009,丰台 - 石榴园南里,26
1126,116.417894,39.847878,丰台 - 石榴园北里,51
1127,116.426211,39.841829,丰台 - 石榴庄小区,9
1128,116.414304,39.842946,丰台 - 石榴庄西街小区,3
1129,116.357173,39.849647,丰台 - 矿冶宿舍楼,2
1130,116.414103,39.845905,丰台 - 石榴庄,3
1131,116.390090,39.845448,丰台 - 福海小区,10
1132,116.363601,39.842176,丰台 - 玺萌公馆,29
1133,116.384479,39.833312,丰台 - 福海棠华苑,17
1134,116.434109,39.854790,丰台 - 福臻家园,7
1135,116.280653,39.846897,丰台 - 福顺里小区,25
1136,116.282932,39.88806,丰台 - 科兴佳园,2
1137,116.264404,39.851249,丰台 - 程庄南里,4
1138,116.278589,39.882310,丰台 - 第七街区,7
1139,116.425272,39.856518,丰台 - 筑梦缘,2
1140,116.439807,39.861647,丰台 - 璞瑅,4
1141,116.316335,39.881790,丰台 - 糖人街,5
1142,116.308136,39.851031,丰台 - 紫光园,1
1143,116.17508,39.843508,丰台 - 紫峪家园,2
1144,116.443091,39.864993,丰台 - 紫芳园一区,37
1145,116.439819,39.863274,丰台 - 紫芳园三区,22
1146,116.443494,39.863364,丰台 - 紫芳园二区,9
1147,116.44338,39.861504,丰台 - 紫芳园五区,17
1148,116.443434,39.859856,丰台 - 紫芳园六区,3
1149,116.277933,39.883106,丰台 - 红庭,3
1150,116.277333,39.881538,丰台 - 紫熙台,25
1151,116.428878,39.848453,丰台 - 红狮家园,81
1152,116.308319,39.7909,丰台 - 羊坊花园,1
1153,116.438133,39.847158,丰台 - 翠庭园,1
1154,116.367718,39.858389,丰台 - 翠林三里,3
1155,116.371747,39.860655,丰台 - 翠林二里,4
1156,116.360204,39.809664,丰台 - 翠海明苑,55
1157,116.309978,39.827641,丰台 - 育仁里,7
1158,116.318549,39.849893,丰台 - 育芳园,41
1159,116.2819,39.871864,丰台 - 胡桃园,22
1160,116.385859,39.86166,丰台 - 花椒树小区,1
1161,116.424412,39.868713,丰台 - 芳古园一区,40
1162,116.428752,39.869814,丰台 - 芳古园二区,4
1163,116.442285,39.867121,丰台 - 芳城东里,1
1164,116.435732,39.869467,丰台 - 芳城园一区,57
1165,116.436471,39.867204,丰台 - 芳城园三区,41
1166,116.431565,39.868438,丰台 - 芳城园二区,7
1167,116.437734,39.856984,丰台 - 芳安苑,4
1168,116.436276,39.865481,丰台 - 芳星园二区,8
1169,116.432519,39.865104,丰台 - 芳星园一区,18
1170,116.436222,39.853755,丰台 - 芳泽园,10
1171,116.435281,39.860482,丰台 - 芳星园三区,40
1172,116.444179,39.866060,丰台 - 芳林苑,16
1173,116.426888,39.860406,丰台 - 芳群园,18
1174,116.424808,39.864033,丰台 - 芳群园一区,34
1175,116.426888,39.860406,丰台 - 芳群园三区,15
1176,116.424863,39.85913,丰台 - 芳群公寓,5
1177,116.430319,39.860241,丰台 - 芳群园四区,5
1178,116.445341,39.846852,丰台 - 苇子坑1号院,1
1179,116.441337,39.84415,丰台 - 苇子坑22号院,11
1180,116.359890,39.849740,丰台 - 草桥东路18号院,1
1181,116.358256,39.844592,丰台 - 草桥欣园,1
1182,116.352163,39.842662,丰台 - 草桥欣园四区,13
1183,116.428159,39.865571,丰台 - 芳群园二区,14
1184,116.361553,39.848784,丰台 - 草桥玉安园,2
1185,116.302328,39.890882,丰台 - 莲宝路5号院,8
1186,116.301143,39.885698,丰台 - 莲怡园一区,6
1187,116.297162,39.885649,丰台 - 莲怡园二区,12
1188,116.357627,39.843069,丰台 - 草桥欣园三区,2
1189,116.314442,39.888274,丰台 - 莲花池南里,9
1190,116.308114,39.89244,丰台 - 莲花池西里,5
1191,116.309246,39.892872,丰台 - 莲花池西里6号院,3
1192,116.301355,39.887908,丰台 - 莲香园,22
1193,116.306061,39.890413,丰台 - 莲馨嘉园,15
1194,116.419325,39.862709,丰台 - 蒲安东里,6
1195,116.308062,39.847017,丰台 - 葛村西里,11
1196,116.416268,39.864133,丰台 - 蒲安西里,3
1197,116.417864,39.862246,丰台 - 蒲安里小区,13
1198,116.420491,39.866351,丰台 - 蒲安北里,3
1199,116.420765,39.868258,丰台 - 蒲黄榆一里,2
1200,116.415348,39.870071,丰台 - 蒲黄榆三里小区,1
1201,116.416738,39.866502,丰台 - 蒲黄榆五巷,2
1202,116.416426,39.867797,丰台 - 蒲黄榆四里,1
1203,116.421598,39.863586,丰台 - 蒲黄榆路,1
1204,116.379656,39.83492,丰台 - 蓝光云鼎,67
