,lon,lat,name,number,location
2209,116.379096,40.008093,朝阳 - 国奥村,149,朝阳
2210,116.465633,39.927801,朝阳 - 团结湖路小区,5,朝阳
2211,116.465523,39.932499,朝阳 - 团结湖北二条,30,朝阳
2212,116.487942,39.912161,朝阳 - 国贸DNA,1,朝阳
2213,116.441936,39.973159,朝阳 - 国展新座,11,朝阳
2214,116.447304,39.956993,朝阳 - 国际友谊花园,4,朝阳
2215,116.457675,39.892836,朝阳 - 国贸世纪公寓,3,朝阳
2216,116.486429,39.994447,朝阳 - 国风北京,129,朝阳
2217,116.440319,39.97397,朝阳 - 土星园,2,朝阳
2218,116.459773,39.888628,朝阳 - 垂杨柳东里,6,朝阳
2219,116.512939,39.933698,朝阳 - 国美第一城,443,朝阳
2220,116.45848,39.890735,朝阳 - 垂杨柳北里,8,朝阳
2221,116.459628,39.887568,朝阳 - 垂杨柳南里,4,朝阳
2222,116.535231,39.970194,朝阳 - 坝鑫家园,38,朝阳
2223,116.512041,39.868316,朝阳 - 垡头北里,4,朝阳
2224,116.512151,39.863297,朝阳 - 垡头西里,2,朝阳
2225,116.413355,39.971088,朝阳 - 城市出品,25,朝阳
2226,116.486686,39.992142,朝阳 - 国风上观,102,朝阳
2227,116.480003,39.910063,朝阳 - 城市广场,8,朝阳
2228,116.458808,39.925891,朝阳 - 圣世一品,390,朝阳
2229,116.423748,40.036659,朝阳 - 城锦苑,7,朝阳
2230,116.50396,39.90878,朝阳 - 壹线国际,72,朝阳
2231,116.479985,39.895874,朝阳 - 复地首府,17,朝阳
2232,116.446304,39.971771,朝阳 - 夏家园,7,朝阳
2233,116.466881,39.996426,朝阳 - 夏都家园,3,朝阳
2234,116.466604,39.996015,朝阳 - 夏都盈座,33,朝阳
2235,116.476467,39.895196,朝阳 - 外企公寓,1,朝阳
2236,116.402229,39.962832,朝阳 - 外馆东街50号院,8,朝阳
2237,116.415445,40.007974,朝阳 - 大屯里小区,79,朝阳
2238,116.48732,39.985064,朝阳 - 大山子北里,11,朝阳
2239,116.461992,39.995693,朝阳 - 圣馨大地家园,19,朝阳
2240,116.485959,39.982894,朝阳 - 大山子西里,1,朝阳
2241,116.519929,39.924185,朝阳 - 大悦公寓,25,朝阳
2242,116.440319,39.97397,朝阳 - 圣馨家园,14,朝阳
2243,116.468218,39.926379,朝阳 - 团结湖中路南一条,29,朝阳
2244,116.456326,39.92429,朝阳 - 复地国际公寓,10,朝阳
2245,116.49201200000002,39.899906,朝阳 - 大成国际中心,36,朝阳
2246,116.466182,39.990138,朝阳 - 大西洋新城A区,70,朝阳
2247,116.465812,39.991939,朝阳 - 大西洋新城B区,2,朝阳
2248,116.465812,39.991939,朝阳 - 大西洋新城C区,15,朝阳
2249,116.461992,39.995693,朝阳 - 圣馨大地,6,朝阳
2250,116.465812,39.991939,朝阳 - 大西洋新城D区,42,朝阳
2251,116.465812,39.991939,朝阳 - 大西洋新城E区,17,朝阳
2252,116.465812,39.991939,朝阳 - 大西洋新城F区,43,朝阳
2253,116.406206,40.003433,朝阳 - 天创世缘,31,朝阳
2254,116.37443,39.999075,朝阳 - 天和人家,16,朝阳
2255,116.509867,39.917527,朝阳 - 天天朝阳,10,朝阳
2256,116.471001,39.934391,朝阳 - 天安豪园,12,朝阳
2257,116.413296,40.038588,朝阳 - 天居园,21,朝阳
2258,116.42141399999998,40.040384,朝阳 - 天怡家园,6,朝阳
2259,116.417854,40.03491,朝阳 - 大羊坊小区,1,朝阳
2260,116.41226,40.031602,朝阳 - 天月园,12,朝阳
2261,116.435775,40.049576,朝阳 - 天润福熙大道,63,朝阳
2262,116.416188,40.035101,朝阳 - 天畅园,7,朝阳
2263,116.444498,39.921693,朝阳 - 天福园,2,朝阳
2264,116.523027,39.920899,朝阳 - 天鹅湾,368,朝阳
2265,116.52306000000002,39.92052,朝阳 - 天鹅湾公寓,19,朝阳
2266,116.523027,39.920899,朝阳 - 天鹅湾名苑,3,朝阳
2267,116.597285,39.93146,朝阳 - 天际万象高尔夫花园,29,朝阳
2268,116.44441,39.937159,朝阳 - 太平庄南里,33,朝阳
2269,116.558103,39.902999,朝阳 - 天泰北双苑,6,朝阳
2270,116.440663,39.971294,朝阳 - 太阳国际公馆,38,朝阳
2271,116.441814,39.98221,朝阳 - 太阳公元,623,朝阳
2272,116.447922,39.971485,朝阳 - 太阳宫新区E区,5,朝阳
2273,116.444466,39.973304,朝阳 - 太阳星城丰和园,45,朝阳
2274,116.465812,39.991939,朝阳 - 大西洋新城G区,13,朝阳
2275,116.348505,40.033986,朝阳 - 太阳星城土星园,12,朝阳
2276,116.453156,39.971455,朝阳 - 太阳星城水星园,50,朝阳
2277,116.444135,39.97122,朝阳 - 太阳星城火星园,118,朝阳
2278,116.413981,39.982505,朝阳 - 奥东18号,28,朝阳
2279,116.447831,39.940639,朝阳 - 奥加国际公寓,3,朝阳
2280,116.543725,39.956341,朝阳 - 奥林匹克花园三期,15,朝阳
2281,116.456767,39.968395,朝阳 - 太阳星城金星园,48,朝阳
2282,116.541774,39.963478,朝阳 - 奥林匹克花园二期,21,朝阳
2283,116.542159,39.959178,朝阳 - 奥林匹克花园四期,65,朝阳
2284,116.547132,39.915454,朝阳 - 妇联小区,1,朝阳
2285,116.518486,39.948483,朝阳 - 姚家园东里,24,朝阳
2286,116.515868,39.947598,朝阳 - 姚家园西里,28,朝阳
2287,116.413296,40.038588,朝阳 - 媒体村,7,朝阳
2288,116.455155,39.995801,朝阳 - 季景沁园,76,朝阳
2289,116.365973,40.01064,朝阳 - 学士居,1,朝阳
2290,116.398858,39.965576,朝阳 - 安华西里,218,朝阳
2291,116.545378,39.962276,朝阳 - 奥林匹克花园一期,36,朝阳
2292,116.402515,39.967579,朝阳 - 安华里,207,朝阳
2293,116.367519,39.732072,朝阳 - 安和家园,2,朝阳
2294,116.408247,39.975592,朝阳 - 安圣苑,2,朝阳
2295,116.407951,39.970531,朝阳 - 安定路小区,4,朝阳
2296,116.422299,39.990473,朝阳 - 安慧东里,5,朝阳
2297,116.413296,40.038588,朝阳 - 媒体村天居园,57,朝阳
2298,116.41055,40.000788,朝阳 - 安慧北里安园,25,朝阳
2299,116.414282,39.995687,朝阳 - 安慧北里小区,9,朝阳
2300,116.413496,40.001922,朝阳 - 安慧北里逸园,193,朝阳
2301,116.414757,39.997003,朝阳 - 安慧北里秀园,25,朝阳
2302,116.411525,39.997746,朝阳 - 安慧北里雅园,41,朝阳
2303,116.414044,39.993256,朝阳 - 安慧里一区,20,朝阳
2304,116.410324,39.990893,朝阳 - 安慧里三区,4,朝阳
2305,116.41081,39.994802,朝阳 - 安慧里二区,28,朝阳
2306,116.416188,40.035101,朝阳 - 媒体村天畅园,58,朝阳
2307,116.414401,39.99046,朝阳 - 安慧里四区,12,朝阳
2308,116.408706,40.003644,朝阳 - 安立花园,4,朝阳
2309,116.383254,39.990911,朝阳 - 安翔里,34,朝阳
2310,116.415618,39.990561,朝阳 - 安慧里五区,15,朝阳
2311,116.411111,39.98425,朝阳 - 安苑东里,25,朝阳
2312,116.408279,39.980997,朝阳 - 安苑里,16,朝阳
2313,116.409549,39.985294,朝阳 - 安苑北里,58,朝阳
2314,116.394287,39.973938,朝阳 - 安贞西里,172,朝阳
2315,116.405395,39.971985,朝阳 - 安贞里,54,朝阳
2316,116.403953,39.969881,朝阳 - 安贞里三区,13,朝阳
2317,116.404882,39.971275,朝阳 - 安贞里二区,10,朝阳
2318,116.490741,39.984531,朝阳 - 宏源公寓,4,朝阳
2319,116.50175,39.878013,朝阳 - 官悦欣园,2,朝阳
2320,116.568524,39.923263,朝阳 - 定福家园,19,朝阳
2321,116.561508,39.917907,朝阳 - 定福庄北里1号院,1,朝阳
2322,116.552028,39.910057,朝阳 - 定福庄西街小区,6,朝阳
2323,116.56434,39.921449,朝阳 - 定福景园,4,朝阳
2324,116.47898700000002,39.999715,朝阳 - 宝星华庭,34,朝阳
2325,116.480085,40.001127,朝阳 - 宝星园,44,朝阳
2326,116.483067,40.000445,朝阳 - 宝星国际,231,朝阳
2327,116.425176,40.001867,朝阳 - 宝石花苑,10,朝阳
2328,116.47418,39.939163,朝阳 - 宫庭九号,8,朝阳
2329,116.474157,39.94005900000001,朝阳 - 宫廷九号,4,朝阳
2330,116.551292,39.945823,朝阳 - 富东嘉园,2,朝阳
2331,116.467409,39.946426,朝阳 - 富丽华园,17,朝阳
2332,116.414073,39.974502,朝阳 - 富仁名苑,8,朝阳
2333,116.471124,39.945307,朝阳 - 宾都苑,1,朝阳
2334,116.45571,39.897478,朝阳 - 富力十号,74,朝阳
2335,116.565972,39.847282,朝阳 - 富力又一城,93,朝阳
2336,116.459232,39.895364,朝阳 - 富力城A区,321,朝阳
2337,116.459175,39.898057,朝阳 - 富力城B区,53,朝阳
2338,116.45711,39.89597,朝阳 - 富力城C区,140,朝阳
2339,116.453008,39.895792,朝阳 - 富力城D区,355,朝阳
2340,116.450052,39.89627700000001,朝阳 - 富力城E区,15,朝阳
2341,116.459569,39.929474,朝阳 - 富力爱丁堡,264,朝阳
2342,116.553268,39.912888,朝阳 - 定福庄西街,2,朝阳
2344,116.529543,39.922277,朝阳 - 富华家园,20,朝阳
2345,116.440933,39.99112,朝阳 - 富成花园公寓,1,朝阳
2346,116.463025,39.885545,朝阳 - 富顿公寓,1,朝阳
2347,116.48686200000002,39.972149,朝阳 - 将台路小区,1,朝阳
2348,116.480214,40.001205,朝阳 - 宝星国际三期,1,朝阳
2349,116.505673,39.975798,朝阳 - 将府家园,9,朝阳
2350,116.505148,39.974294,朝阳 - 将府家园北里,4,朝阳
2351,116.412154,39.978754,朝阳 - 小关东街,1,朝阳
2352,116.411691,39.97756500000001,朝阳 - 小关东里,5,朝阳
2353,116.413029,39.977674,朝阳 - 小关东里8号院,2,朝阳
2354,116.415182,39.981661,朝阳 - 小关北里,51,朝阳
2355,116.412725,39.978724,朝阳 - 小关北里24号院,7,朝阳
2356,116.519929,39.924185,朝阳 - 小悦城公寓,62,朝阳
2357,116.45533,39.967341,朝阳 - 尚家楼,1,朝阳
2358,116.43943,40.03850900000001,朝阳 - 山水LAVIE,27,朝阳
2359,116.469416,39.867705,朝阳 - 山水文园一期,14,朝阳
2360,116.485957,39.866656,朝阳 - 山水文园三期,31,朝阳
2361,116.48317,39.866604,朝阳 - 山水文园东园,1,朝阳
2362,116.469642,39.866441,朝阳 - 山水文园二期,74,朝阳
2363,116.465404,39.866948,朝阳 - 山水文园四期,18,朝阳
2364,116.442827,39.927687,朝阳 - 工体3号,162,朝阳
2365,116.414816,39.979597,朝阳 - 小关东里10号院,7,朝阳
2366,116.415018,39.96548,朝阳 - 小黄庄四条,2,朝阳
2367,116.450293,39.928819,朝阳 - 工体东路,15,朝阳
2368,116.453007,39.932217,朝阳 - 工体北路小区,5,朝阳
2369,116.447106,39.926321,朝阳 - 工体南路5号楼,1,朝阳
2370,116.447789,39.926509,朝阳 - 工体南路小区,60,朝阳
2371,116.442896,39.927714,朝阳 - 工体西里,26,朝阳
2372,116.44511599999998,39.953251,朝阳 - 左家庄三区,1,朝阳
2373,116.445947,39.955397,朝阳 - 左家庄东里,4,朝阳
2374,116.44501499999998,39.957718,朝阳 - 左家庄北里,87,朝阳
2375,116.441807,39.954346,朝阳 - 左家庄南里,4,朝阳
2376,116.444363,39.951963,朝阳 - 左家庄甲12号院,1,朝阳
2377,116.593793,39.921553,朝阳 - 常楹公元,171,朝阳
2378,116.537172,39.964152,朝阳 - 常青藤,8,朝阳
2379,116.419523,39.990725,朝阳 - 干杨树,25,朝阳
2380,116.481056,39.884506,朝阳 - 平乐园小区,20,朝阳
2381,116.582004,39.930061,朝阳 - 常营民族家园,5,朝阳
2382,116.417482,40.036662,朝阳 - 平安嘉苑,18,朝阳
2383,116.505132,40.01628,朝阳 - 平安家园,10,朝阳
2384,116.465404,39.866948,朝阳 - 山水文园五期,4,朝阳
2385,116.448135,39.934949,朝阳 - 幸福一村,10,朝阳
2386,116.43943,40.03850900000001,朝阳 - 山水蓝维,2,朝阳
2387,116.452128,39.938755,朝阳 - 幸福三村,2,朝阳
2388,116.44752,39.939398,朝阳 - 幸福二村,109,朝阳
2389,116.453345,39.889979,朝阳 - 广和东里,2,朝阳
2390,116.453197,39.892291,朝阳 - 广泉小区,1,朝阳
2391,116.463435,39.893092,朝阳 - 广渠路48号,1,朝阳
2392,116.4402,39.952209,朝阳 - 左家庄西街,4,朝阳
2393,116.463098,39.89295,朝阳 - 广渠路50号,1,朝阳
2394,116.487567,39.894363,朝阳 - 广渠路金茂府,10,朝阳
2395,116.487567,39.894363,朝阳 - 广渠金茂府,157,朝阳
2396,116.455985,39.893426,朝阳 - 广渠门外大街,23,朝阳
2397,116.517304,39.911124,朝阳 - 康家园,20,朝阳
2398,116.51492,39.910671,朝阳 - 康家沟小区,2,朝阳
2399,116.419346,40.015766,朝阳 - 康斯丹郡,2,朝阳
2400,116.45142,39.928563,朝阳 - 康堡花园,16,朝阳
2401,116.542489,40.03547,朝阳 - 康营家园,2,朝阳
2402,116.532696,39.961567,朝阳 - 康静里小区,7,朝阳
2403,116.482726,39.920122,朝阳 - 延静西里,6,朝阳
2404,116.486652,39.917454,朝阳 - 延静里中街3号院,10,朝阳
2405,116.483779,39.916279,朝阳 - 延静里中街小区,4,朝阳
2406,116.482701,39.923504,朝阳 - 延静里小区,8,朝阳
2407,116.48538,39.923427,朝阳 - 延静东里,44,朝阳
2408,116.464678,39.877132,朝阳 - 建业苑,50,朝阳
2409,116.588307,39.916131,朝阳 - 建东苑东区,1,朝阳
2410,116.459271,39.892091,朝阳 - 广渠门外大街6号院,1,朝阳
2411,116.467284,39.907473,朝阳 - 建国路100号,2,朝阳
2412,116.440969,39.905179,朝阳 - 建国里小区,1,朝阳
2413,116.459478,39.905509,朝阳 - 建外SOHO东区,42,朝阳
2414,116.453775,39.905453,朝阳 - 建外SOHO西区,13,朝阳
2415,116.526176,39.856498,朝阳 - 建工双合家园,1,朝阳
2416,116.60553,39.899224,朝阳 - 康泉新城,3,朝阳
2417,116.453458,39.868519,朝阳 - 弘善家园,63,朝阳
2418,116.465767,39.899197,朝阳 - 御宸上院,8,朝阳
2419,116.462039,39.86873,朝阳 - 御景园,26,朝阳
2420,116.521626,39.943066,朝阳 - 御翠尚府,6,朝阳
2421,116.441844,39.92100900000001,朝阳 - 怡景园,19,朝阳
2422,116.464833,39.905423,朝阳 - 恋日国际,20,朝阳
2423,116.477432,39.829472,朝阳 - 恋日绿岛,2,朝阳
2424,116.553295,39.85626,朝阳 - 恒大御景湾,32,朝阳
2425,116.476551,39.989636,朝阳 - 悠乐汇,4,朝阳
2426,116.438263,39.921057,朝阳 - 悠唐麒麟公馆,32,朝阳
2427,116.42428,39.982893,朝阳 - 惠新东街,4,朝阳
2428,116.420281,39.98492,朝阳 - 惠新北里,12,朝阳
2429,116.458275,39.917861,朝阳 - 御金台,177,朝阳
2430,116.421105,39.984253,朝阳 - 惠新北里2号院,2,朝阳
2431,116.415669,39.985536,朝阳 - 惠新苑,15,朝阳
2432,116.416601,39.979153,朝阳 - 惠新西街33号院,1,朝阳
2433,116.416071,39.987374,朝阳 - 惠新西街5号院,9,朝阳
2434,116.414204,39.965141,朝阳 - 建研院小区,1,朝阳
2435,116.41603,39.985087,朝阳 - 惠新西街甲15号院,29,朝阳
2436,116.416907,39.9841,朝阳 - 惠新西街甲17号院,3,朝阳
2437,116.4209,39.982019,朝阳 - 惠新西里,4,朝阳
2438,116.420427,39.981358,朝阳 - 惠新里,49,朝阳
2439,116.490638,39.915419,朝阳 - 慈云寺,43,朝阳
2440,116.495192,39.918326,朝阳 - 慈云寺北里,2,朝阳
2441,116.457079,39.894242,朝阳 - 怡馨园,1,朝阳
2442,116.485871,39.91377,朝阳 - 慈云寺小区,17,朝阳
2443,116.406131,40.000556,朝阳 - 慧忠里B区,2,朝阳
2444,116.406206,40.003433,朝阳 - 慧忠北里,129,朝阳
2445,116.494303,39.980888,朝阳 - 恒基中心,44,朝阳
2446,116.408989,39.999108,朝阳 - 慧忠里C区,4,朝阳
2447,116.403822,39.997105,朝阳 - 慧忠里D区,4,朝阳
2448,116.40347,39.995356,朝阳 - 慧忠里小区,58,朝阳
2449,116.40879,39.991769,朝阳 - 慧苑华侨公寓,2,朝阳
2450,116.42386100000002,39.987787,朝阳 - 惠新东街甲3号楼,6,朝阳
2451,116.470847,40.002795,朝阳 - 慧谷时空,8,朝阳
2452,116.461571,40.001783,朝阳 - 慧谷金色家园一期,16,朝阳
2453,116.459377,40.003175,朝阳 - 慧谷金色家园二期,10,朝阳
2454,116.480208,40.003439,朝阳 - 慧谷阳光,137,朝阳
2455,116.472751,39.946848,朝阳 - 成苑公寓,2,朝阳
2456,116.570936,39.85208400000001,朝阳 - 扬州水乡,2,朝阳
2457,116.41621,39.984641,朝阳 - 惠新西街小区,38,朝阳
2458,116.416422,40.028523,朝阳 - 拂林园,10,朝阳
2459,116.472709,39.923688,朝阳 - 摩码大厦,24,朝阳
2460,116.450366,39.943636,朝阳 - 新东路,9,朝阳
2461,116.504665,39.920997,朝阳 - 新华联丽景,1,朝阳
2462,116.504665,39.920997,朝阳 - 新华联丽景珊瑚湾,6,朝阳
2463,116.45555,39.918186,朝阳 - 新城国际,1048,朝阳
2464,116.45674,39.91865,朝阳 - 新城国际公寓一期,28,朝阳
2465,116.456926,39.917679,朝阳 - 新城国际公寓二期,20,朝阳
2466,116.45475,39.91878,朝阳 - 新城国际公寓四期,89,朝阳
2467,116.433248,39.959104,朝阳 - 新天第,85,朝阳
2468,116.597285,39.93146,朝阳 - 新天际,9,朝阳
2469,116.454458,39.951424,朝阳 - 新源街,37,朝阳
2470,116.452716,39.952118,朝阳 - 新源街23号,3,朝阳
2471,116.449203,39.948475,朝阳 - 新源里,1,朝阳
2472,116.452596,39.95118,朝阳 - 新源里东小区,4,朝阳
2473,116.450191,39.951452,朝阳 - 新源里小区,3,朝阳
2474,116.448327,39.950089,朝阳 - 新源里西小区,6,朝阳
2475,116.450033,39.973626,朝阳 - 新纪家园,48,朝阳
2476,116.492265,39.97538,朝阳 - 新华联丽港,5,朝阳
2477,116.403678,40.004551,朝阳 - 新荣家园,8,朝阳
2478,116.557464,39.952835,朝阳 - 新街坊,10,朝阳
2479,116.45653,39.927342,朝阳 - 新都市计划,4,朝阳
2480,116.43651,39.920308,朝阳 - 新金山,10,朝阳
2481,116.436666,39.91921,朝阳 - 新金山商务大厦,2,朝阳
2482,116.454849,39.917648,朝阳 - 新城国际公寓,107,朝阳
2483,116.454849,39.917648,朝阳 - 新城国际公寓三期,68,朝阳
2484,116.43651,39.920308,朝阳 - 新金山国际公寓,19,朝阳
2485,116.466847,39.869599,朝阳 - 方华苑,1,朝阳
2486,116.481901,39.990758,朝阳 - 方恒国际中心,3,朝阳
2487,116.466258,39.980377,朝阳 - 方舟苑三期,2,朝阳
2488,116.443582,39.918987,朝阳 - 日坛上街,29,朝阳
2489,116.449263,39.917244,朝阳 - 日坛北路2号院,1,朝阳
2490,116.44426,39.920847,朝阳 - 日坛晶华,7,朝阳
2491,116.505424,39.932305,朝阳 - 日月东华,32,朝阳
2492,116.465574,39.980322,朝阳 - 方舟苑,8,朝阳
2493,116.415543,40.045454,朝阳 - 旭辉·奥都,8,朝阳
2494,116.448811,39.87841,朝阳 - 方丹苑,11,朝阳
2495,116.415543,40.045454,朝阳 - 旭辉奥都,22,朝阳
2496,116.434814,40.040379,朝阳 - 时代庄园,13,朝阳
2497,116.449941,39.963137,朝阳 - 时间国际,29,朝阳
2498,116.442221,39.922722,朝阳 - 昆泰国际公寓,3,朝阳
2499,116.481664,39.899761,朝阳 - 易构空间,68,朝阳
2500,116.490935,39.979652,朝阳 - 星城国际,7,朝阳
2501,116.52331,39.928504,朝阳 - 星河湾,713,朝阳
2502,116.468885,40.002601,朝阳 - 星源国际公寓,3,朝阳
2503,116.468725,40.002543,朝阳 - 星源国际,28,朝阳
2504,116.505097,39.925477,朝阳 - 晨光家园,116,朝阳
2505,116.504122,39.925542,朝阳 - 晨光家园东岸,65,朝阳
2506,116.493696,39.918306,朝阳 - 晨曦园,6,朝阳
2507,116.47284,39.935781,朝阳 - 景园大厦,87,朝阳
2508,116.414038,40.023986,朝阳 - 景龙国际公寓,6,朝阳
2509,116.443286,39.920127,朝阳 - 日坛国际公寓,21,朝阳
2510,116.49173,39.966096,朝阳 - 晶都国际,102,朝阳
2511,116.449806,39.962442,朝阳 - 曙光西里,7,朝阳
2512,116.449732,39.965163,朝阳 - 曙光里,31,朝阳
2513,116.461051,40.019411,朝阳 - 望京·金茂府,3,朝阳
2514,116.477548,39.997328,朝阳 - 望京合生麒麟社公寓,22,朝阳
2515,116.465305,39.894719,朝阳 - 时代国际,158,朝阳
2516,116.475671,40.000064,朝阳 - 望京园三区,1,朝阳
2517,116.471228,39.996755,朝阳 - 望京新城,222,朝阳
2518,116.469012,40.004298,朝阳 - 望京明苑,54,朝阳
2519,116.488748,40.001943,朝阳 - 昆泰嘉诚中心公寓,7,朝阳
2520,116.469914,40.007505,朝阳 - 望京花园西区,56,朝阳
2521,116.475154,40.007741,朝阳 - 望京花园东区,32,朝阳
2522,116.475924,40.004494,朝阳 - 望京西园一区,121,朝阳
2523,116.471566,40.004483,朝阳 - 望京西园二区,19,朝阳
2524,116.471228,39.996755,朝阳 - 望京西园四区,58,朝阳
2525,116.474244,39.988657,朝阳 - 望京路10号院,8,朝阳
2526,116.46992,39.991254,朝阳 - 望京路3号院,20,朝阳
2527,116.461051,40.019411,朝阳 - 望京金茂府,57,朝阳
2528,116.462748,40.002515,朝阳 - 望兴居,6,朝阳
2529,116.473369,39.989249,朝阳 - 望花路东里,10,朝阳
2530,116.46127,40.010452,朝阳 - 望馨园,48,朝阳
2531,116.46127,40.010452,朝阳 - 望馨花园,47,朝阳
2532,116.564929,39.851359,朝阳 - 朝丰家园,2,朝阳
2533,116.441782,39.922099,朝阳 - 朝外MEN,4,朝阳
2534,116.440651,39.918805,朝阳 - 朝外市场街小区,4,朝阳
2535,116.483559,39.988262,朝阳 - 朝庭公寓,191,朝阳
2536,116.55983,39.950623,朝阳 - 朝新嘉园,27,朝阳
2537,116.41905,40.046788,朝阳 - 望春园,6,朝阳
2538,116.439031,40.03618,朝阳 - 朝来绿色家园来春园,4,朝阳
2539,116.473523,39.942146,朝阳 - 朝阳公园西路7号院,19,朝阳
2540,116.469563,39.935271,朝阳 - 朝阳公园西里,1,朝阳
2541,116.43253500000002,40.037588,朝阳 - 朝来绿色家园蕴实园,4,朝阳
2542,116.469947,39.935107,朝阳 - 朝阳公园西里南区,2,朝阳
2543,116.50516100000002,39.918524,朝阳 - 朝阳嘉园,7,朝阳
2544,116.51219,39.916694,朝阳 - 朝阳无限,38,朝阳
2545,116.470698,39.989325,朝阳 - 望花路西里,57,朝阳
2546,116.588166,39.905148,朝阳 - 朝阳旺角,18,朝阳
2547,116.475671,40.000064,朝阳 - 望京西园三区,214,朝阳
2548,116.434153,39.926868,朝阳 - 朝阳门北大街,21,朝阳
2549,116.52337,39.923157,朝阳 - 朝阳雅筑,117,朝阳
2550,116.527271,39.916472,朝阳 - 朝青汇,4,朝阳
2551,116.434831,40.027661,朝阳 - 来北家园,15,朝阳
2552,116.445404,39.936843,朝阳 - 杰座大厦,12,朝阳
2553,116.517246,39.918222,朝阳 - 朝阳园,57,朝阳
2554,116.474841,39.873097,朝阳 - 松榆东里,63,朝阳
2555,116.46443899999998,39.873732,朝阳 - 松榆西里,71,朝阳
2556,116.469271,39.875693,朝阳 - 松榆里小区,28,朝阳
2557,116.40852,40.034443,朝阳 - 林奥嘉园,111,朝阳
2558,116.486026,39.863936,朝阳 - 林达海渔广场,4,朝阳
2559,116.434522,39.918314,朝阳 - 朝阳门南大街,4,朝阳
2560,116.480685,40.007234,朝阳 - 果岭里,1,朝阳
2561,116.555519,39.950661,朝阳 - 朝阳新城,47,朝阳
2562,116.480685,40.007234,朝阳 - 果岭里CLASS,159,朝阳
2563,116.470677,39.946876,朝阳 - 枣营北里,59,朝阳
2564,116.472099,39.943769,朝阳 - 枣营南里,19,朝阳
2565,116.586653,39.923865,朝阳 - 柏林爱乐,153,朝阳
2566,116.432818,39.96022,朝阳 - 柳芳北街9号院,5,朝阳
2567,116.439819,39.953533,朝阳 - 柳芳南里,47,朝阳
2568,116.456936,39.925502,朝阳 - 核桃园北里,36,朝阳
2569,116.506394,39.866708,朝阳 - 格林莱雅,7,朝阳
2570,116.439629,39.95776,朝阳 - 柳芳北里,28,朝阳
2571,116.499021,39.917764,朝阳 - 梧桐人家,12,朝阳
2572,116.465205,39.906719,朝阳 - 梵悦108,105,朝阳
2573,116.506639,39.96070200000001,朝阳 - 梵谷水郡,61,朝阳
2574,116.479083,39.932014,朝阳 - 棕榈泉国际公寓,634,朝阳
2575,116.424689,39.973989,朝阳 - 樱花园东街,4,朝阳
2576,116.418688,39.994109,朝阳 - 欧陆经典,73,朝阳
2577,116.417712,39.995387,朝阳 - 欧陆经典二期,2,朝阳
2578,116.467728,39.879341,朝阳 - 武圣东里,6,朝阳
2579,116.466076,39.878308,朝阳 - 武圣西里,22,朝阳
2580,116.453156,39.971455,朝阳 - 水星园,33,朝阳
2581,116.473055,39.926975,朝阳 - 水碓子东路,5,朝阳
2582,116.475105,39.923325,朝阳 - 水碓子东里,21,朝阳
2583,116.470179,39.924494,朝阳 - 水碓子小区,1,朝阳
2584,116.589316,39.9218,朝阳 - 柏林爱乐二期,3,朝阳
2585,116.467631,39.924549,朝阳 - 水碓子西里,13,朝阳
2586,116.444705,39.934714,朝阳 - 永利国际,29,朝阳
2588,116.444538,39.905292,朝阳 - 永安南里,1,朝阳
2589,116.447996,39.903999,朝阳 - 永安里中街小区,2,朝阳
2590,116.40225,39.993719,朝阳 - 汇园公寓,26,朝阳
2591,116.4061,39.992725,朝阳 - 汇园酒店公寓,7,朝阳
2592,116.518906,39.92848400000001,朝阳 - 汇成家园,8,朝阳
2593,116.40578,39.9944,朝阳 - 汇欣公寓,12,朝阳
2594,116.47255,39.826558,朝阳 - 江南山水,3,朝阳
2595,116.41799,39.9954,朝阳 - 欧陆大厦公寓,15,朝阳
2596,116.60354,39.91976,朝阳 - 沁园,1,朝阳
2597,116.505157,39.897281,朝阳 - 沿海赛洛城,397,朝阳
2598,116.49304,39.933001,朝阳 - 泛海国际,193,朝阳
2600,116.49671200000002,39.93614,朝阳 - 泛海国际碧海园,74,朝阳
2601,116.500778,39.937772,朝阳 - 泛海国际香海园,77,朝阳
2602,116.497033,39.959293,朝阳 - 泰华滨河苑,30,朝阳
2603,116.493351,39.882738,朝阳 - 泰和苑公寓,4,朝阳
2604,116.456014,39.928006,朝阳 - 泰悦豪庭,116,朝阳
2605,116.571751,39.921429,朝阳 - 泰福苑,14,朝阳
2606,116.421158,40.001164,朝阳 - 浩运园,3,朝阳
2607,116.43357,39.957747,朝阳 - 浩鸿园,94,朝阳
2608,116.502693,39.918576,朝阳 - 海华堂,18,朝阳
2609,116.469419,39.94495300000001,朝阳 - 海悦名门,15,朝阳
2610,116.482756,39.976398,朝阳 - 海润国际,281,朝阳
2611,116.502594,39.923939,朝阳 - 润枫嘉尚,56,朝阳
2612,116.464488,39.870785,朝阳 - 汉华苑,3,朝阳
2613,116.409844,40.005155,朝阳 - 润枫德尚,19,朝阳
2614,116.480433,39.932506,朝阳 - 棕榈泉,6,朝阳
2615,116.515696,39.927505,朝阳 - 润枫水尚,233,朝阳
2616,116.499586,39.939652,朝阳 - 泛海国际澜海园,70,朝阳
2617,116.51097,39.927045,朝阳 - 润枫水尚西区,13,朝阳
2618,116.43762,40.053319,朝阳 - 润泽公馆,87,朝阳
