,name,area,house_type,floor,price,url,average_price
156,丰台 - 怡和世家,70.0,2室1厅,12/22,4700,http://m.fang.com/zf/bj/JHAGT_390750426_30fcda46269b5eb13ebd3c7dd1c436e1_164689997.html,67.0
157,丰台 - 慧时欣园,73.0,1室1厅,12/24,4800,http://m.fang.com/zf/bj/JHAGT_390751717_74c08a64d96971d2c89dee43c8764b9d_160558859.html,65.0
158,丰台 - 万年花城一期,75.0,1室1厅,4/16,4900,http://m.fang.com/zf/bj/JHAGT_390553878_c81c38d3f370939f9f687388bbb3b47e_164661795.html,65.0
159,朝阳 - 瑞祥里,60.0,1室1厅,5/5,3900,http://m.fang.com/zf/bj/JHAGT_390752616_9b7cb1604190cafba48d3690d94f05fc_164638189.html,65.0
160,朝阳 - 呼家楼南里,72.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_385787770_fa9ce78aa6088747cfe1c32b1d260c3a_163399558.html,62.0
161,丰台 - 玺萌鹏苑,67.0,1室1厅,6/22,4100,http://m.fang.com/zf/bj/JHAGT_390605975_bf2e307158d9979fdcfc57454fa9ab37_164999936.html,61.0
162,通州 - 长城国际,53.0,1室1厅,15/30,3700,http://m.fang.com/zf/bj/JHAGT_390755558_52aaa7de99ebd757a9a8b1a13f06f580_165750984.html,69.0
163,丰台 - 丽泽景园,65.0,1室1厅,8/24,4400,http://m.fang.com/zf/bj/JHAGT_389726377_30a7abbdaa85c5b78c34d34fd30457b6_165614444.html,67.0
164,丰台 - 福海棠华苑,65.0,1室1厅,12/24,4500,http://m.fang.com/zf/bj/JHAGT_386866347_c132841be1eb7e4fa86c689ca834fb61_165833560.html,69.0
165,昌平 - 北七佳园,60.0,1室1厅,4/12,3300,http://m.fang.com/zf/bj/JHAGT_390756176_7438dd4ab83116cdf653a30ec40cdf1a_165938285.html,55.0
166,朝阳 - 延静东里,70.0,2室1厅,15/29,3800,http://m.fang.com/zf/bj/JHAGT_389837259_0088f2ad36084b5a8dbf067bae3f9f2c_164800724.html,54.0
167,朝阳 - 京旺家园,60.0,1室1厅,4/11,3600,http://m.fang.com/zf/bj/JHAGT_339006379_9c71caac7139f66e9019205ae525bb06_162252134.html,60.0
168,朝阳 - 金盏嘉园,58.0,1室1厅,3/11,3700,http://m.fang.com/zf/bj/JHAGT_362255149_4f47447918cf4a83aa965121b9d74562_162252134.html,63.0
169,石景山 - 永乐东区,63.0,2室1厅,5/6,4300,http://m.fang.com/zf/bj/JHAGT_390641517_fb7642195c2850d3b2c8033d6f5fb92b_165774129.html,68.0
170,丰台 - 旭日嘉园,58.0,1室1厅,1/24,4000,http://m.fang.com/zf/bj/JHAGT_387732195_21b6d88fdb2bef7e8ccf5ca9cddf5249_165690354.html,68.0
171,朝阳 - 八里庄新区,75.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390678748_a6b32de5170d6f448f73a05dbe51cfa9_163516259.html,60.0
172,海淀 - 建材城东一里,65.0,2室1厅,5/6,4300,http://m.fang.com/zf/bj/JHAGT_378822726_5f8eb68f9364168db86ee0d48764c8d8_164786607.html,66.0
173,西城 - 马连道中里一区,58.0,1室1厅,4/12,3800,http://m.fang.com/zf/bj/JHAGT_390630401_16e46448187815b4c504e932f173b98d_163857513.html,65.0
174,大兴 - 住总万科橙,76.0,2室1厅,14/22,4200,http://m.fang.com/zf/bj/JHAGT_389148549_ea348518bcd46cd49fa458f5f0e6fe9d_165265349.html,55.0
175,丰台 - 育芳园,70.0,2室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_390438453_bf1403c17d216867d6dc617bb523c84a_165624263.html,64.0
176,石景山 - 八角中里,57.0,1室1厅,14/20,3500,http://m.fang.com/zf/bj/JHAGT_390108889_f49f49f8f0f672f74894fd66d96f2b2f_133066740.html,61.0
177,石景山 - 远洋山水,70.0,1室1厅,13/26,4600,http://m.fang.com/zf/bj/JHAGT_390761456_691af7433e8c6d8bc92f6697aab1ae4f_165811658.html,65.0
178,通州 - 西西庄园,45.0,1室1厅,6/12,2900,http://m.fang.com/zf/bj/JHAGT_389818598_0f403011e69d14774f0ae586389fb5ed_160385602.html,64.0
179,丰台 - 宝隆公寓,62.0,1室1厅,21/30,4300,http://m.fang.com/zf/bj/JHAGT_390667426_2df3d3eed3490a78f61c8aebcbc2624f_165929753.html,69.0
180,通州 - 瑞都国际,66.0,1室1厅,26/28,4300,http://m.fang.com/zf/bj/JHAGT_390508284_d5c38b5eb8320d49571061c5eebc9ca4_165109885.html,65.0
181,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_389992536_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
182,朝阳 - 花家地小区,73.0,2室1厅,4/6,4800,http://m.fang.com/zf/bj/JHAGT_388415179_95321a59218f222f00d4b0302ef127db_164866623.html,65.0
183,通州 - 金隅自由筑公寓,53.0,1室1厅,3/7,3000,http://m.fang.com/zf/bj/JHAGT_390038034_6c89c953cb25e588f00a2d0d8854cb01_165049642.html,56.0
184,通州 - 柳岸方园,47.0,1室1厅,9/20,3100,http://m.fang.com/zf/bj/JHAGT_390391881_6c1caa425e76ed92e982c2262a44a61b_165049642.html,65.0
185,丰台 - 翠海明苑,58.0,1室1厅,3/6,3500,http://m.fang.com/zf/bj/JHAGT_390603558_34fbc3f5f583f9ba381f971777579ef1_164679395.html,60.0
186,丰台 - 东大街西里,70.0,2室1厅,3/15,4500,http://m.fang.com/zf/bj/JHAGT_390392578_f3a8e8e74713feaad304a6d0aa9ad93d_165734950.html,64.0
187,大兴 - 云龙家园,70.0,2室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_390209396_f04302676b2c248a91f806724c7d6fc4_165265157.html,64.0
188,朝阳 - 农光东里,70.0,2室1厅,4/6,4800,http://m.fang.com/zf/bj/JHAGT_390770951_206e49aa8b81f0a27fbe64a735833e2a_162972067.html,68.0
189,大兴 - 枣园尚城,65.0,1室1厅,5/20,3600,http://m.fang.com/zf/bj/JHAGT_390164443_b831b21c5302e616e7fbc4b902884aba_165248845.html,55.0
190,朝阳 - 北京新天地,70.0,1室1厅,27/29,4800,http://m.fang.com/zf/bj/JHAGT_390693728_31093ae17054fb99598040fe9c4b4e79_165809154.html,68.0
191,丰台 - 新开路住宅小区,70.0,2室1厅,5/6,4300,http://m.fang.com/zf/bj/JHAGT_390752596_111c8f348489df73070a1df80173375c_163525870.html,61.0
192,朝阳 - 安苑东里,78.0,2室1厅,3/12,5000,http://m.fang.com/zf/bj/JHAGT_388681400_16fda7c72a2ccb64f3516ed47da99407_165084842.html,64.0
193,通州 - 金隅自由筑公寓,53.0,1室1厅,3/7,3000,http://m.fang.com/zf/bj/JHAGT_389803539_6c89c953cb25e588f00a2d0d8854cb01_165049642.html,56.0
194,丰台 - 顶秀金石家园,70.0,2室1厅,12/25,4800,http://m.fang.com/zf/bj/JHAGT_390602820_cc56f0ad8544bf0da6b534b28b074d49_160457855.html,68.0
195,丰台 - 六里桥10号院,60.0,1室1厅,4/6,3900,http://m.fang.com/zf/bj/JHAGT_390774824_e8a7c93a8a93b9a7f05bbe03c4525cf9_165837212.html,65.0
196,丰台 - 六里桥10号院,60.0,1室1厅,3/6,3650,http://m.fang.com/zf/bj/JHAGT_389242488_e8a7c93a8a93b9a7f05bbe03c4525cf9_165897153.html,60.0
197,丰台 - 洋桥东里小区,70.0,2室1厅,8/18,4000,http://m.fang.com/zf/bj/JHAGT_390774968_fdc155dd230ebd6aa40b25cde52434f9_165060100.html,57.0
198,大兴 - 众美MIMO公馆,31.0,1室1厅,4/5,1800,http://m.fang.com/zf/bj/JHAGT_388835071_fb957b64b477d7cfce8205b34fc7d7bd_165808411.html,58.0
199,丰台 - 新华街七里,67.0,2室1厅,22/24,4300,http://m.fang.com/zf/bj/JHAGT_390775619_b0d27bd02cd8fe4ae36212486ac9dec6_165312240.html,64.0
200,朝阳 - 金泽家园,65.0,1室1厅,10/15,3500,http://m.fang.com/zf/bj/JHAGT_390775937_b82d44736a95403659c3ce68cb499b26_165843098.html,53.0
201,朝阳 - 甜水园东里,75.0,2室1厅,8/16,4300,http://m.fang.com/zf/bj/JHAGT_388510378_3a7f0a7ce4b8e7606f653619ccad5444_164693114.html,57.0
202,顺义 - 龙湖香醍漫步公寓,38.0,1室,2/8,2200,http://m.fang.com/zf/bj/JHAGT_390686472_fab799c23dcf0b5ab5fb7c4b0e2a42c2_165895889.html,57.0
203,丰台 - 蒲安里小区,55.0,1室1厅,3/6,3800,http://m.fang.com/zf/bj/JHAGT_388308686_49a4f2f6d9d730671bb465eaa9a18836_165928449.html,69.0
204,通州 - 月亮河城堡,58.0,1室1厅,8/15,3500,http://m.fang.com/zf/bj/JHAGT_390061908_62734d9a428763d6f8ba92478dd85bae_165852997.html,60.0
205,西城 - 月坛西街东里,65.0,3室1厅,2/6,3800,http://m.fang.com/zf/bj/JHAGT_388769504_5584752f866af6109c33dda2883323c0_162184455.html,58.0
206,大兴 - 清逸园,52.0,2室1厅,5/6,3500,http://m.fang.com/zf/bj/JHAGT_390170526_e453bdbbe762ff2c77eb7a62046467f9_165630447.html,67.0
207,丰台 - 新华街六里,65.0,2室1厅,4/6,4100,http://m.fang.com/zf/bj/JHAGT_390759639_b08180411f1f122b7fd6e9a4f776b456_164694942.html,63.0
208,丰台 - 韩庄子西里,70.0,2室1厅,1/6,4000,http://m.fang.com/zf/bj/JHAGT_389538602_36a103a61b9342bbc4a4ba90374bf79a_165624263.html,57.0
209,丰台 - 大成路24号院,60.0,1室1厅,6/6,4000,http://m.fang.com/zf/bj/JHAGT_390777007_2edc3af163c528362cd5357a8b2c2e20_165246804.html,66.0
210,门头沟 - 中门寺小区,49.0,1室1厅,1/22,2800,http://m.fang.com/zf/bj/JHAGT_390455153_a3f885d095625a5956c07c134aa210ad_165783726.html,57.0
211,海淀 - 六里屯小区,76.0,2室1厅,9/10,5100,http://m.fang.com/zf/bj/JHAGT_389742622_2031a6c8ad78b725a66105ad1bef802d_165079886.html,67.0
212,丰台 - 角门东里,74.0,2室1厅,5/18,4800,http://m.fang.com/zf/bj/JHAGT_388240305_09bb345e621510a2a8933bbcf9147812_164800869.html,64.0
213,丰台 - 东营里2号院,55.0,1室1厅,4/6,3500,http://m.fang.com/zf/bj/JHAGT_390332091_c0796b66930db47a67f519a960d413df_164408417.html,63.0
214,朝阳 - 小悦城公寓,75.0,1室1厅,7/26,4800,http://m.fang.com/zf/bj/JHAGT_390447890_cf4f9052e318c727b3bc22b99439daf4_160100966.html,64.0
215,通州 - 梨园北小区,76.0,2室1厅,6/6,4100,http://m.fang.com/zf/bj/JHAGT_390639637_432efc0b343c5a559bfcc732960e7264_164998934.html,53.0
216,昌平 - 北优soho,55.0,1室1厅,6/10,3500,http://m.fang.com/zf/bj/JHAGT_385603267_b2ffa61ea853aa4e5d35fb77562e7dcb_165881240.html,63.0
217,昌平 - 巩华家园,55.0,1室1厅,4/18,3200,http://m.fang.com/zf/bj/JHAGT_388942692_157c74eded943ca837a9aae7a3dec973_165881240.html,58.0
218,石景山 - 远洋山水,69.0,1室1厅,19/26,4600,http://m.fang.com/zf/bj/JHAGT_389776269_fbaf16e0f15a66eea8ab72a0baca4ebc_160508021.html,66.0
219,丰台 - 丰益城市花园,65.0,1室1厅,6/12,4200,http://m.fang.com/zf/bj/JHAGT_390047916_066b9461f746fe3e8298295f4f832fc3_164408417.html,64.0
220,丰台 - 赵公口小区,69.0,2室1厅,5/6,4500,http://m.fang.com/zf/bj/JHAGT_390770237_02bdda625c354762471ec3e253ed44fc_165268477.html,65.0
221,丰台 - 正邦嘉园一期,16.0,4室1厅,15/20,1100,http://m.fang.com/zf/bj/JHAGT_390779556_d5cc7223b13fa749188c829fef1f2d00_165495911.html,68.0
222,丰台 - 杜家坎小区,55.0,1室1厅,12/15,3000,http://m.fang.com/zf/bj/JHAGT_389979825_0f3317f5071e79ab9d72635d7863a697_164581798.html,54.0
223,昌平 - 领秀慧谷,58.0,1室1厅,5/11,4000,http://m.fang.com/zf/bj/JHAGT_387332408_fadcf40d5d6d52927fece773ae7b1429_165797773.html,68.0
224,通州 - 次渠嘉园,20.0,2室1厅,12/27,1200,http://m.fang.com/zf/bj/JHAGT_386622280_9c06a6434cacaf64913db0204e1d4515_164999566.html,60.0
225,通州 - 次渠北里,60.0,1室1厅,12/18,3500,http://m.fang.com/zf/bj/JHAGT_389425622_a003d6229e6aacbd1264e670e27f822a_164999566.html,58.0
226,昌平 - 兴昌佳苑,60.0,1室1厅,9/18,3500,http://m.fang.com/zf/bj/JHAGT_389559247_739023180c919d07efbea42906990ce7_164999566.html,58.0
227,通州 - 果园西小区,59.0,1室1厅,7/7,3500,http://m.fang.com/zf/bj/JHAGT_390749788_63ae9a56d9da1f9882a54c658e61eab4_163489793.html,59.0
228,大兴 - 兴海家园月苑,68.0,1室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_389855045_6c2ed568a9a9449d847c6a0e0efd46f3_165693604.html,66.0
229,通州 - K2清水湾,78.0,2室1厅,1/27,4300,http://m.fang.com/zf/bj/JHAGT_390094036_2f64d34c9d4e0cd21c6d16344c52cf3c_165929067.html,55.0
230,昌平 - SOCO公社公寓,65.0,1室1厅,13/18,4300,http://m.fang.com/zf/bj/JHAGT_389347870_390495529e537b412a74fb395a3f9b1e_164786607.html,66.0
231,海淀 - 温泉镇老年人医院家属楼,60.0,2室1厅,1/6,3300,http://m.fang.com/zf/bj/JHAGT_388290668_1598c33e71e8f663a0197385c5b47c26_164458557.html,55.0
232,通州 - K2清水湾,76.0,2室1厅,20/30,4000,http://m.fang.com/zf/bj/JHAGT_389819862_42dc66dc56be4e56eeee4a66109fabce_165807845.html,52.0
233,朝阳 - 安翔里,75.0,2室1厅,5/6,5000,http://m.fang.com/zf/bj/JHAGT_390751487_aa5eb7b63f6777df17e0f97188ceb389_165876741.html,66.0
234,丰台 - 石榴园北里,55.0,1室1厅,2/6,3700,http://m.fang.com/zf/bj/JHAGT_389718067_8d192e771a220b8ded1eb538abb0914d_164689997.html,67.0
235,朝阳 - 金台里,75.0,2室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_387848514_f66cad3b77e5523cd7ada9a751dea7a8_165746019.html,60.0
236,通州 - 葵花社,60.0,1室1厅,14/17,4100,http://m.fang.com/zf/bj/JHAGT_390394134_7b980e6cfa9991c17309d7164a295646_165334579.html,68.0
237,顺义 - 北京苏活,58.0,2室1厅,7/8,4000,http://m.fang.com/zf/bj/JHAGT_390781936_7381db5d35c21d385a2888d6a1942fee_165243179.html,68.0
238,房山 - 首开熙悦睿府书香,47.0,1室,13/15,2700,http://m.fang.com/zf/bj/JHAGT_390781931_4e998e9dff76b90384a1722552b65e5e_164551480.html,57.0
239,丰台 - 翠海明苑,58.0,1室1厅,3/6,3300,http://m.fang.com/zf/bj/JHAGT_389282630_34fbc3f5f583f9ba381f971777579ef1_164679395.html,56.0
240,丰台 - 新宫家园,65.0,1室1厅,8/17,3800,http://m.fang.com/zf/bj/JHAGT_389280862_1833e16f8ec442e2140eb8c60f1c309e_164679395.html,58.0
241,丰台 - 大成路24号院,60.0,1室1厅,6/6,4000,http://m.fang.com/zf/bj/JHAGT_390782440_2edc3af163c528362cd5357a8b2c2e20_165246804.html,66.0
242,丰台 - 南庭新苑,63.0,1室1厅,13/16,3600,http://m.fang.com/zf/bj/JHAGT_389283479_f96a915e1bbc9b6023cf7147b4e7e21d_164679395.html,57.0
243,海淀 - 唐家岭新城,70.0,2室1厅,12/19,4500,http://m.fang.com/zf/bj/JHAGT_389713649_5200e0baf26b379ea6d91463e8da26b6_165689524.html,64.0
244,通州 - 世纪星城,25.0,4室1厅,8/18,1650,http://m.fang.com/zf/bj/JHAGT_390152905_c52130425194f8746eca472888ad58b8_163946737.html,66.0
245,海淀 - 永金里,75.0,2室1厅,5/6,5200,http://m.fang.com/zf/bj/JHAGT_390023224_9116f7ff1aa7c5b4f3974e35265aa02d_165596522.html,69.0
246,丰台 - 康庄东路19号院,73.0,2室1厅,8/18,4800,http://m.fang.com/zf/bj/JHAGT_378322293_450e9b6a2922fac153f351fc4d09dcfa_165243983.html,65.0
247,昌平 - 天通苑北三区,65.0,1室1厅,3/6,3500,http://m.fang.com/zf/bj/JHAGT_389720926_2806a67a6f36de108dddffa93e521d1d_164747779.html,53.0
248,丰台 - 南苑北里,68.0,2室1厅,2/6,4000,http://m.fang.com/zf/bj/JHAGT_389343839_07384a274d06f90b5c68214067c47769_164998856.html,58.0
249,顺义 - 东亚创展国际,77.0,2室1厅,5/12,4800,http://m.fang.com/zf/bj/JHAGT_389378844_fa8e4d096fa0da06e1d77ef291ea45a2_165262087.html,62.0
250,朝阳 - 东坝家园,72.0,1室1厅,5/6,3800,http://m.fang.com/zf/bj/JHAGT_389300222_27d232a2bbbccb7da9d18043f7f15c24_165663227.html,52.0
251,通州 - 旗舰凯旋,65.0,1室1厅,6/6,4020,http://m.fang.com/zf/bj/JHAGT_390399255_d839450b22a94d0959e11ec792c05b44_165298930.html,61.0
252,朝阳 - 农光里小区,56.0,1室1厅,10/24,3800,http://m.fang.com/zf/bj/JHAGT_389266416_2606f5fdf23893c29b0378d0949d1a73_164162274.html,67.0
253,朝阳 - 柏林爱乐,73.0,1室1厅,12/24,4200,http://m.fang.com/zf/bj/JHAGT_390331120_8b8272f4f9e6147938de9af26d48dd33_165010360.html,57.0
254,丰台 - 石榴园北里,58.0,1室1厅,2/6,3800,http://m.fang.com/zf/bj/JHAGT_390772961_4f6a48e15e9e3cbc3f4041e8fe8c4ef6_165055745.html,65.0
255,通州 - 京贸国际城,75.0,1室1厅,1/35,5200,http://m.fang.com/zf/bj/JHAGT_386912989_0803de904f0a1e2daf8c1de32d43ba02_165807844.html,69.0
256,石景山 - 西黄新村北里,67.0,1室1厅,5/6,4000,http://m.fang.com/zf/bj/JHAGT_390201171_9c942c197ed28c91d508440f5d9e7f76_162194761.html,59.0
257,丰台 - 正阳北里,65.0,2室1厅,2/6,4200,http://m.fang.com/zf/bj/JHAGT_388629408_f491a922b7518be6623ee9304feee650_165614444.html,64.0
258,大兴 - 水晶之星,61.0,1室1厅,11/18,3500,http://m.fang.com/zf/bj/JHAGT_388752327_30e53a2ecc6014e0b9aa1acbac89b24e_160368171.html,57.0
259,房山 - 长阳半岛,68.0,2室1厅,2/9,4400,http://m.fang.com/zf/bj/JHAGT_390550803_e23470ea800a5dc628f24062fd1716c5_165857246.html,64.0
260,朝阳 - 团结湖东里,75.0,2室1厅,10/16,4700,http://m.fang.com/zf/bj/JHAGT_389455940_efc9a635bd7d343105a04a7977b71270_164693114.html,62.0
261,丰台 - 丽泽景园,65.0,1室1厅,6/26,4500,http://m.fang.com/zf/bj/JHAGT_389604580_f625bbeeee3e13762c9e8ce00d619a98_165915869.html,69.0
262,朝阳 - 八里庄东里,65.0,2室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_389304365_6f35bb9cea9bea1f892a6b8d27cb26f4_165055608.html,69.0
263,通州 - 瑞都国际,66.0,1室1厅,6/28,4500,http://m.fang.com/zf/bj/JHAGT_389599745_d5c38b5eb8320d49571061c5eebc9ca4_165852988.html,68.0
264,朝阳 - 农展南里,75.0,2室1厅,12/19,4900,http://m.fang.com/zf/bj/JHAGT_389455638_2dcf30aed4480ae6cf663fdac9bd668a_164693114.html,65.0
265,海淀 - 尚峰尚水,48.0,1室1厅,3/10,3200,http://m.fang.com/zf/bj/JHAGT_387547642_771f92bc2383460c211683a959313c80_165497360.html,66.0
266,丰台 - 锦苑B区,63.0,2室1厅,5/17,3800,http://m.fang.com/zf/bj/JHAGT_390172082_dfbea0df81d4be1847e30922b9a63dd1_164998856.html,60.0
267,石景山 - 建西苑北里,58.0,1室1厅,2/6,3700,http://m.fang.com/zf/bj/JHAGT_388899494_98199ac70e60fe3e63348965b9c5c44b_165902047.html,63.0
268,大兴 - 佟家园,50.0,1室1厅,15/18,2700,http://m.fang.com/zf/bj/JHAGT_390303666_1ac9b9084245841e76206081ed10d072_165808411.html,54.0
269,海淀 - 北京舞蹈学院小区,70.0,2室1厅,2/16,4800,http://m.fang.com/zf/bj/JHAGT_390746567_2c6a806db7ed66b03fdd3c8054f8fd91_165334255.html,68.0
270,大兴 - 珺悦国际,78.0,2室1厅,18/28,4200,http://m.fang.com/zf/bj/JHAGT_390305047_e982362f8fdb2c118ae3a95927e0a0f2_165808411.html,53.0
271,昌平 - 龙跃苑东四区,25.0,3室2厅,4/6,1600,http://m.fang.com/zf/bj/JHAGT_390382527_ec09980cca2155aa14426dd9dd19cd65_160080648.html,64.0
272,丰台 - 丽泽景园,65.0,1室1厅,20/26,4300,http://m.fang.com/zf/bj/JHAGT_389588247_f625bbeeee3e13762c9e8ce00d619a98_165614444.html,66.0
273,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390047044_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
274,丰台 - 政馨家园,35.0,4室2厅,14/22,2100,http://m.fang.com/zf/bj/JHAGT_390764128_eb0176331c064c15194324ad6d7cd43a_165851712.html,60.0
275,昌平 - 天通苑西二区,20.0,3室1厅,16/32,1250,http://m.fang.com/zf/bj/JHAGT_390386651_cc3d5f25a42da8b528f1715cd5d432f0_165940199.html,62.0
276,顺义 - 东亚创展国际,60.0,1室1厅,6/13,3500,http://m.fang.com/zf/bj/JHAGT_389150146_11c9e0a018452195e4fc481c7a2a67ee_160524379.html,58.0
277,朝阳 - 北京城建福润四季A区,78.0,2室1厅,14/21,4800,http://m.fang.com/zf/bj/JHAGT_390790327_714c969fa5334d02978f548bfc9031c6_165843098.html,61.0
278,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390048606_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
279,通州 - 柳岸方园,46.0,1室1厅,8/11,3100,http://m.fang.com/zf/bj/JHAGT_390418132_b68c58d4e07a26c85e49c2a95127a4fe_165271951.html,67.0
280,丰台 - 芳城园三区,75.0,2室1厅,9/22,5000,http://m.fang.com/zf/bj/JHAGT_382194862_1f1d237230f6d8365c47db3379abe2a5_160140977.html,66.0
281,石景山 - 古城现代嘉园,75.0,2室1厅,17/22,4300,http://m.fang.com/zf/bj/JHAGT_388137848_41651bc7a6bace326fc83f4b5734a67b_160524794.html,57.0
282,丰台 - 福顺里小区,65.0,1室1厅,15/20,4100,http://m.fang.com/zf/bj/JHAGT_389786734_23b70f26d36e44eef7d5573d23451e26_165750713.html,63.0
283,朝阳 - 延静东里,70.0,2室1厅,15/29,3800,http://m.fang.com/zf/bj/JHAGT_390310876_0088f2ad36084b5a8dbf067bae3f9f2c_164800724.html,54.0
284,通州 - 新海南里,57.0,1室1厅,4/6,3000,http://m.fang.com/zf/bj/JHAGT_390793695_4ed7e183c3081c2d005d49e8a77c971e_165338145.html,52.0
285,大兴 - 大雄城市花园春华屋,66.0,1室1厅,3/5,4100,http://m.fang.com/zf/bj/JHAGT_390793697_c2364435790b9ea77f3719ea891f2016_165871009.html,62.0
286,顺义 - 后街花园,70.0,1室1厅,5/6,4200,http://m.fang.com/zf/bj/JHAGT_389435954_58f58aedfc27f6ddc7657abaf232dcee_165262089.html,60.0
287,丰台 - 育仁里,75.0,2室1厅,5/6,4700,http://m.fang.com/zf/bj/JHAGT_390410180_43690770e88c4d4c121d0815a6d50da5_165338973.html,62.0
288,通州 - 新海南里,57.0,1室1厅,4/6,3000,http://m.fang.com/zf/bj/JHAGT_390793857_4ed7e183c3081c2d005d49e8a77c971e_165338145.html,52.0
289,西城 - 马连道中里一区,58.0,1室1厅,4/12,3800,http://m.fang.com/zf/bj/JHAGT_390511027_16e46448187815b4c504e932f173b98d_163857513.html,65.0
290,朝阳 - 绿岛苑,57.0,2室1厅,6/6,3900,http://m.fang.com/zf/bj/JHAGT_388856147_bf06494e42c8eeb9ebf4b05a7b1a18e2_164183754.html,68.0
291,朝阳 - 建东苑东区,74.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390337825_2685291e93883267d5cd2c05be48f35b_165886506.html,60.0
292,通州 - 新华联家园,30.0,1室1厅,6/11,1899,http://m.fang.com/zf/bj/JHAGT_390657627_37c4c7cd65dfe400e23dad97232dcd32_162809578.html,63.0
293,朝阳 - 建工双合家园,78.0,2室1厅,12/28,5000,http://m.fang.com/zf/bj/JHAGT_384225619_082933023b9cd65273ddc9e37478e626_165802490.html,64.0
294,石景山 - 古城现代嘉园,75.0,2室1厅,9/22,4600,http://m.fang.com/zf/bj/JHAGT_389904094_41651bc7a6bace326fc83f4b5734a67b_160524794.html,61.0
295,丰台 - 前泥洼,75.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390046896_e5672a819c4f6fcaf9b67207d2ee16ee_164408417.html,60.0
296,朝阳 - 北纬40度东区,45.0,4室2厅,2/7,2800,http://m.fang.com/zf/bj/JHAGT_390443514_4c8edb9acef85d6119d7bdeea9d97c33_160624879.html,62.0
297,石景山 - 西黄新村南里,66.0,1室1厅,5/6,4000,http://m.fang.com/zf/bj/JHAGT_389699230_14c107d67dbcc9fef7189dae10c8916b_162194761.html,60.0
298,通州 - 米拉小镇,50.0,1室1厅,5/10,2600,http://m.fang.com/zf/bj/JHAGT_387430570_3e5adff7bc31b44f8c70928cc872816e_164827067.html,52.0
299,朝阳 - 坝鑫家园,60.0,1室1厅,17/21,4000,http://m.fang.com/zf/bj/JHAGT_390168399_cd926871592f9e314446174d2718222c_165649752.html,66.0
300,昌平 - 北街家园六区,29.0,1室1厅,16/18,1800,http://m.fang.com/zf/bj/JHAGT_390796288_1bf6d59684607954e3ec1cb3d845837a_165895335.html,62.0
301,丰台 - 南苑北里,68.0,2室1厅,2/6,4000,http://m.fang.com/zf/bj/JHAGT_389343515_07384a274d06f90b5c68214067c47769_164998856.html,58.0
302,朝阳 - 恒大御景湾,56.0,1室,6/27,3700,http://m.fang.com/zf/bj/JHAGT_389127262_44e78613ef742d539bec1630ca66f18f_165266516.html,66.0
303,丰台 - 锦苑B区,63.0,2室1厅,6/17,3800,http://m.fang.com/zf/bj/JHAGT_390174282_dfbea0df81d4be1847e30922b9a63dd1_164998856.html,60.0
304,丰台 - 和义东里,63.0,1室1厅,6/17,3800,http://m.fang.com/zf/bj/JHAGT_390176297_3c073d923ef87b052e134d08f718d90d_164998856.html,60.0
305,东城 - 都市馨园,74.0,1室1厅,-1/6,4100,http://m.fang.com/zf/bj/JHAGT_390324777_22ff0f3921e0a287a32d5fb76b7a1d6a_160149172.html,55.0
306,通州 - 花涧溪,52.0,1室1厅,9/11,2900,http://m.fang.com/zf/bj/JHAGT_390394148_be664ab4007f3c5d7a7acf71a82fc55d_165334579.html,55.0
307,丰台 - 丽泽景园,65.0,1室1厅,1/28,4500,http://m.fang.com/zf/bj/JHAGT_389971432_2e5dbb61bcb82bc3eccbcc3e06bb5d1b_165804033.html,69.0
308,丰台 - 政馨家园,28.0,2室1厅,16/28,1900,http://m.fang.com/zf/bj/JHAGT_390797520_1770752a1f3e937ed2c8ca06c6455842_165882472.html,67.0
309,昌平 - 名佳花园一区,74.0,2室2厅,2/6,4200,http://m.fang.com/zf/bj/JHAGT_390620294_62dcb3b607d0b8bdcd3d2d1724524cb3_165321380.html,56.0
310,朝阳 - 道家园小区,65.0,2室1厅,12/18,4500,http://m.fang.com/zf/bj/JHAGT_389458110_6ecbed846f42d9b5263e1fc2f8b71a53_164693114.html,69.0
